images,x_min,y_min,x_max,y_max,labels,scores
S_07_05_16_DSC00481.JPG,2466.67529296875,286.9638671875,2517.24462890625,334.342529296875,1,0.9480642676353455
S_07_05_16_DSC00481.JPG,2202.8955078125,223.29933166503906,2230.807373046875,285.12994384765625,1,0.9242761135101318
S_07_05_16_DSC00481.JPG,3103.84375,90.75090026855469,3154.99658203125,136.9264678955078,1,0.9486968517303467
S_07_05_16_DSC00481.JPG,3231.089111328125,101.33016204833984,3264.616455078125,143.78964233398438,1,0.9240801334381104
S_07_05_16_DSC00481.JPG,60.844520568847656,1081.0712890625,109.60782623291016,1142.549072265625,1,0.955374538898468
S_07_05_16_DSC00481.JPG,545.7398681640625,3423.3818359375,601.6270751953125,3490.338134765625,1,0.9606953263282776
S_07_05_16_DSC00482.JPG,310.9873352050781,353.5604553222656,349.7317199707031,401.7312316894531,1,0.9204718470573425
S_07_05_16_DSC00482.JPG,820.4921875,84.02731323242188,863.1275634765625,121.87034606933594,1,0.9457953572273254
S_07_05_16_DSC00482.JPG,3821.7451171875,768.1810302734375,3862.309814453125,817.4486083984375,1,0.942110002040863
S_07_05_16_DSC00482.JPG,2319.01953125,1400.971923828125,2377.005859375,1463.3785400390625,1,0.9602617025375366
S_07_05_16_DSC00482.JPG,4061.25439453125,1084.5926513671875,4095.99658203125,1128.5894775390625,1,0.9571002125740051
S_07_05_16_DSC00482.JPG,4210.06982421875,1106.2352294921875,4245.3603515625,1147.5350341796875,1,0.9511667490005493
S_07_05_16_DSC00482.JPG,4095.95458984375,1088.16259765625,4119.6044921875,1133.9520263671875,1,0.7248437404632568
S_07_05_16_DSC00482.JPG,1409.9962158203125,2004.854736328125,1445.529541015625,2047.756591796875,1,0.9482914805412292
S_07_05_16_DSC00482.JPG,2123.546875,1897.66748046875,2158.1044921875,1972.9862060546875,1,0.9607498645782471
S_07_05_16_DSC00482.JPG,2175.7158203125,1906.255126953125,2218.0712890625,1938.37548828125,1,0.9590339660644531
S_07_05_16_DSC00482.JPG,2986.18505859375,1994.626708984375,3014.092041015625,2041.3240966796875,1,0.9500319361686707
S_07_05_16_DSC00482.JPG,2856.567138671875,1993.1441650390625,2904.876220703125,2041.3980712890625,1,0.9376487731933594
S_07_05_16_DSC00482.JPG,2208.284912109375,2114.681640625,2259.35595703125,2156.169921875,1,0.9541007280349731
S_07_05_16_DSC00483.JPG,3545.1220703125,373.9598388671875,3576.77197265625,418.92266845703125,1,0.9449116587638855
S_07_05_16_DSC00483.JPG,3395.863037109375,923.29443359375,3460.826171875,970.8681030273438,1,0.9629552960395813
S_07_05_16_DSC00483.JPG,4037.942138671875,680.51904296875,4089.60546875,739.22265625,1,0.958012580871582
S_07_05_16_DSC00483.JPG,3805.150634765625,709.876708984375,3835.924072265625,777.408447265625,1,0.9415967464447021
S_07_05_16_DSC00483.JPG,3926.257080078125,727.1259155273438,3952.792724609375,801.0999755859375,1,0.9382328987121582
S_07_05_16_DSC00483.JPG,3583.9521484375,715.0668334960938,3611.823974609375,782.3001708984375,1,0.9475150108337402
S_07_05_16_DSC00483.JPG,3870.802734375,791.69921875,3898.73583984375,867.1475830078125,1,0.9247173070907593
S_07_05_16_DSC00483.JPG,4923.50048828125,906.3466186523438,4970.26904296875,984.6051025390625,1,0.9545918703079224
S_07_05_16_DSC00483.JPG,386.3360290527344,1498.1767578125,430.7969665527344,1536.114013671875,1,0.7821056842803955
S_07_05_16_DSC00483.JPG,198.8123321533203,1557.0157470703125,259.3545227050781,1603.203857421875,1,0.9508827924728394
S_07_05_16_DSC00483.JPG,5647.89453125,1633.6029052734375,5705.57763671875,1698.943115234375,2,0.8625022172927856
S_07_05_16_DSC00483.JPG,382.6377258300781,2152.418212890625,427.8850402832031,2186.98291015625,1,0.931119441986084
S_07_05_16_DSC00483.JPG,5555.84423828125,2218.61181640625,5599.82177734375,2278.613525390625,1,0.9634937047958374
S_07_05_16_DSC00483.JPG,3416.7119140625,2652.926025390625,3456.460693359375,2704.5380859375,1,0.953463613986969
S_07_05_16_DSC00483.JPG,3662.547119140625,2938.50634765625,3721.500244140625,2981.748291015625,1,0.9572736620903015
S_07_05_16_DSC00483.JPG,3807.072265625,2945.95947265625,3840.168212890625,2991.921142578125,1,0.933495283126831
S_07_05_16_DSC00483.JPG,2016.0430908203125,3334.651123046875,2048.036376953125,3394.68505859375,1,0.9477856159210205
S_07_05_16_DSC00483.JPG,1197.125244140625,3930.969970703125,1227.8858642578125,3978.2998046875,3,0.9434708952903748
S_07_05_16_DSC00483.JPG,1877.520263671875,3824.99169921875,1905.860595703125,3876.093017578125,1,0.9033808708190918
S_07_05_16_DSC00483.JPG,1974.31494140625,3980.3662109375,2017.505859375,4000.823974609375,1,0.9316303133964539
S_07_05_16_DSC00483.JPG,1927.344970703125,3794.81201171875,1964.376953125,3828.13623046875,1,0.8626790046691895
S_07_05_16_DSC00483.JPG,2576.0244140625,3843.567626953125,2621.875732421875,3901.828125,1,0.943488597869873
S_07_05_16_DSC00483.JPG,2695.476318359375,3829.435302734375,2723.765380859375,3874.69189453125,1,0.9287607669830322
S_07_05_16_DSC00484.JPG,1439.5947265625,-0.1665658950805664,1474.60888671875,25.583232879638672,1,0.9150169491767883
S_07_05_16_DSC00484.JPG,1393.3863525390625,0.27233314514160156,1441.1851806640625,38.088706970214844,1,0.9589250087738037
S_07_05_16_DSC00484.JPG,2361.46337890625,269.3240051269531,2428.75390625,313.5639343261719,1,0.9393260478973389
S_07_05_16_DSC00484.JPG,1119.5743408203125,767.4010620117188,1183.262939453125,842.9229736328125,1,0.950792670249939
S_07_05_16_DSC00484.JPG,1120.073486328125,837.1554565429688,1154.7158203125,879.5736694335938,1,0.9311056137084961
S_07_05_16_DSC00484.JPG,1097.2034912109375,520.314697265625,1130.1077880859375,564.2905883789062,1,0.8917136192321777
S_07_05_16_DSC00484.JPG,1110.8834228515625,511.7593994140625,1154.378173828125,558.11474609375,1,0.944725751876831
S_07_05_16_DSC00484.JPG,1381.727783203125,802.063720703125,1419.1759033203125,841.6817626953125,1,0.8079386949539185
S_07_05_16_DSC00484.JPG,1493.8350830078125,841.151123046875,1535.796630859375,888.1386108398438,1,0.8881499171257019
S_07_05_16_DSC00484.JPG,1498.598876953125,929.817626953125,1535.9664306640625,959.75439453125,1,0.2931962013244629
S_07_05_16_DSC00484.JPG,1535.968017578125,841.4376220703125,1584.3656005859375,893.7017822265625,1,0.9503148794174194
S_07_05_16_DSC00484.JPG,1535.970703125,996.9666748046875,1563.6444091796875,1023.906005859375,1,0.9341593384742737
S_07_05_16_DSC00484.JPG,1535.9522705078125,923.0593872070312,1572.3035888671875,960.639404296875,1,0.9401302933692932
S_07_05_16_DSC00484.JPG,745.8140869140625,1369.21044921875,796.212890625,1408.0794677734375,1,0.8964377641677856
S_07_05_16_DSC00484.JPG,726.8518676757812,1249.7464599609375,772.0072021484375,1289.367431640625,3,0.7021479606628418
S_07_05_16_DSC00484.JPG,1756.8153076171875,1096.6204833984375,1789.689453125,1140.5863037109375,1,0.9190573692321777
S_07_05_16_DSC00484.JPG,1807.2391357421875,1357.34814453125,1849.371337890625,1419.260009765625,1,0.9352961182594299
S_07_05_16_DSC00484.JPG,1845.377685546875,1346.882080078125,1883.6624755859375,1385.2530517578125,1,0.9220317602157593
S_07_05_16_DSC00484.JPG,5211.4638671875,1360.6741943359375,5264.466796875,1422.584716796875,1,0.9599061012268066
S_07_05_16_DSC00484.JPG,794.48779296875,1882.016845703125,872.9656372070312,1927.8116455078125,1,0.9514252543449402
S_07_05_16_DSC00484.JPG,1851.252197265625,1807.8580322265625,1907.866455078125,1867.576416015625,1,0.9480844736099243
S_07_05_16_DSC00484.JPG,1855.5159912109375,1784.343017578125,1892.5142822265625,1831.96875,1,0.9074239134788513
S_07_05_16_DSC00484.JPG,4459.7529296875,1851.1580810546875,4511.513671875,1887.1964111328125,1,0.9437955617904663
S_07_05_16_DSC00484.JPG,4729.5908203125,2021.6201171875,4774.53076171875,2047.9847412109375,1,0.950486958026886
S_07_05_16_DSC00484.JPG,5246.916015625,1659.6356201171875,5302.27880859375,1714.4140625,1,0.9315929412841797
S_07_05_16_DSC00484.JPG,2374.173828125,2071.84033203125,2416.71875,2101.1796875,1,0.9469784498214722
S_07_05_16_DSC00484.JPG,2329.544189453125,2086.271484375,2357.86669921875,2129.966064453125,1,0.9300249218940735
S_07_05_16_DSC00484.JPG,3600.62548828125,2344.22119140625,3635.580322265625,2384.9296875,3,0.9595038294792175
S_07_05_16_DSC00484.JPG,4473.00634765625,2439.031982421875,4525.4453125,2484.56884765625,1,0.9538689851760864
S_07_05_16_DSC00484.JPG,4219.51904296875,2297.91015625,4273.61962890625,2361.038330078125,1,0.9455033540725708
S_07_05_16_DSC00484.JPG,4889.40771484375,2094.273193359375,4923.67919921875,2139.386962890625,3,0.9308727383613586
S_07_05_16_DSC00484.JPG,5021.6513671875,2268.340087890625,5053.12548828125,2307.671875,3,0.6305071115493774
S_07_05_16_DSC00484.JPG,5053.794921875,2242.950439453125,5095.1103515625,2269.83447265625,3,0.5858116149902344
S_07_05_16_DSC00484.JPG,1865.22900390625,2758.42431640625,1912.599365234375,2826.593017578125,1,0.9535032510757446
S_07_05_16_DSC00484.JPG,3452.8505859375,2687.811279296875,3499.41650390625,2751.88525390625,1,0.9601752161979675
S_07_05_16_DSC00484.JPG,3191.00732421875,2638.643798828125,3217.3994140625,2683.2880859375,1,0.9486417174339294
S_07_05_16_DSC00484.JPG,3171.400634765625,2605.67822265625,3209.579345703125,2633.511962890625,1,0.9504174590110779
S_07_05_16_DSC00484.JPG,3122.464599609375,2587.4521484375,3157.51220703125,2631.17919921875,1,0.9446481466293335
S_07_05_16_DSC00484.JPG,3929.725830078125,2818.083251953125,3993.81884765625,2864.35693359375,1,0.9615336656570435
S_07_05_16_DSC00484.JPG,3420.191650390625,3365.469482421875,3450.500244140625,3417.635009765625,1,0.9467979669570923
S_07_05_16_DSC00484.JPG,3202.583251953125,3924.11572265625,3271.519287109375,3981.6083984375,1,0.9474380612373352
S_07_05_16_DSC00484.JPG,3404.89306640625,3732.98974609375,3444.222412109375,3815.39990234375,1,0.9258834719657898
S_07_05_16_DSC00484.JPG,3642.614990234375,3757.5048828125,3681.704833984375,3837.132080078125,1,0.9569438695907593
S_07_05_16_DSC00484.JPG,3706.482666015625,3837.571044921875,3738.0625,3934.493896484375,1,0.9360474348068237
S_07_05_16_DSC00484.JPG,3890.239501953125,3758.583740234375,3947.087646484375,3830.821533203125,1,0.9483873844146729
S_07_05_16_DSC00484.JPG,3772.25537109375,3786.650146484375,3801.2216796875,3872.06298828125,1,0.9328622221946716
S_07_05_16_DSC00485.JPG,4059.515625,-0.009889602661132812,4095.93212890625,39.375579833984375,1,0.9619808793067932
S_07_05_16_DSC00485.JPG,4544.81103515625,390.888671875,4595.462890625,437.14410400390625,1,0.9661485552787781
S_07_05_16_DSC00485.JPG,4552.06884765625,88.58939361572266,4597.07958984375,134.43922424316406,1,0.9284522533416748
S_07_05_16_DSC00485.JPG,5593.46484375,270.6968688964844,5631.8515625,312.4662780761719,1,0.9058000445365906
S_07_05_16_DSC00485.JPG,4659.40625,602.7174072265625,4696.55029296875,669.678955078125,1,0.9619075059890747
S_07_05_16_DSC00485.JPG,5077.66015625,573.17333984375,5120.0166015625,608.2561645507812,1,0.9486010670661926
S_07_05_16_DSC00485.JPG,5482.15283203125,511.9681701660156,5546.119140625,534.33935546875,1,0.9329224228858948
S_07_05_16_DSC00485.JPG,637.3617553710938,2502.575439453125,685.1898193359375,2531.78564453125,1,0.9379532933235168
S_07_05_16_DSC00485.JPG,668.8832397460938,2436.780029296875,713.2428588867188,2466.28466796875,1,0.937279462814331
S_07_05_16_DSC00485.JPG,614.2015380859375,2412.276611328125,661.8865966796875,2441.1142578125,1,0.9337955713272095
S_07_05_16_DSC00485.JPG,667.3889770507812,2403.029296875,708.72119140625,2432.18017578125,1,0.9440509080886841
S_07_05_16_DSC00485.JPG,1278.6302490234375,2524.247314453125,1308.8099365234375,2559.81591796875,1,0.9306394457817078
S_07_05_16_DSC00485.JPG,1227.9794921875,2520.907958984375,1277.1263427734375,2559.997314453125,1,0.9406241178512573
S_07_05_16_DSC00485.JPG,2159.315185546875,2883.14111328125,2235.068603515625,2922.65478515625,1,0.9497223496437073
S_07_05_16_DSC00485.JPG,922.4639282226562,3338.175537109375,987.2844848632812,3409.458984375,1,0.9599267840385437
S_07_05_16_DSC00485.JPG,924.0638427734375,3387.8837890625,959.6075439453125,3437.15234375,1,0.9150622487068176
S_07_05_16_DSC00485.JPG,918.569091796875,3072.159423828125,953.68505859375,3103.89013671875,1,0.8954920768737793
S_07_05_16_DSC00485.JPG,1340.384033203125,3414.3896484375,1386.94189453125,3494.37548828125,1,0.9387584924697876
S_07_05_16_DSC00485.JPG,1290.3524169921875,3513.366943359375,1368.7291259765625,3547.567626953125,1,0.9403584599494934
S_07_05_16_DSC00485.JPG,1297.5806884765625,3411.57568359375,1335.9656982421875,3458.6318359375,1,0.9139997959136963
S_07_05_16_DSC00485.JPG,1182.5836181640625,3356.73828125,1226.665771484375,3405.324951171875,1,0.9226692318916321
S_07_05_16_DSC00485.JPG,512.9957885742188,3934.582275390625,564.6224365234375,3977.3876953125,1,0.785815417766571
S_07_05_16_DSC00485.JPG,512.3944091796875,3805.45751953125,555.02197265625,3847.52099609375,3,0.898958146572113
S_07_05_16_DSC00485.JPG,1311.262451171875,3583.96337890625,1358.233154296875,3610.3857421875,1,0.9352225661277771
S_07_05_16_DSC00485.JPG,1623.140625,3960.14892578125,1664.427734375,3999.125,1,0.9501903057098389
S_07_05_16_DSC00485.JPG,1547.2833251953125,3691.69287109375,1577.562744140625,3741.411376953125,1,0.9374988079071045
S_07_05_16_DSC00486.JPG,3414.296630859375,1239.175537109375,3464.95166015625,1273.57373046875,1,0.9515135288238525
S_07_05_16_DSC00486.JPG,3421.894775390625,1270.12939453125,3460.572998046875,1308.8907470703125,1,0.9220733046531677
S_07_05_16_DSC00486.JPG,3620.443359375,1272.2066650390625,3662.251953125,1337.05419921875,1,0.9560533165931702
S_07_05_16_DSC00486.JPG,3972.81396484375,1341.693603515625,4001.528564453125,1390.8621826171875,1,0.9066590666770935
S_07_05_16_DSC00486.JPG,4745.62109375,1288.59814453125,4795.14013671875,1355.270751953125,1,0.9603986740112305
S_07_05_16_DSC00486.JPG,4360.8330078125,1541.339111328125,4388.20751953125,1589.26611328125,1,0.9321564435958862
S_07_05_16_DSC00486.JPG,3776.185546875,2101.46923828125,3813.477783203125,2168.43505859375,1,0.9475109577178955
S_07_05_16_DSC00486.JPG,3776.350341796875,2048.085693359375,3808.352294921875,2085.600341796875,1,0.924485445022583
S_07_05_16_DSC00486.JPG,4268.79296875,2231.110107421875,4323.328125,2290.45458984375,1,0.9548774361610413
S_07_05_16_DSC00486.JPG,5327.05517578125,2459.080078125,5377.14697265625,2499.175537109375,1,0.9264644980430603
S_07_05_16_DSC00486.JPG,4265.76220703125,2560.20166015625,4323.689453125,2608.335693359375,1,0.9692339301109314
S_07_05_16_DSC00486.JPG,4387.9267578125,2781.00146484375,4428.49755859375,2858.712646484375,1,0.9388753175735474
S_07_05_16_DSC00486.JPG,4817.73046875,2761.356201171875,4868.78662109375,2793.969970703125,1,0.9365960955619812
S_07_05_16_DSC00486.JPG,5231.66015625,2687.360595703125,5301.8271484375,2727.440185546875,1,0.9551505446434021
S_07_05_16_DSC00487.JPG,3325.248046875,3299.402587890625,3364.11181640625,3376.6796875,1,0.9451952576637268
S_07_05_16_DSC00487.JPG,3118.046630859375,3255.471923828125,3172.05908203125,3307.7333984375,1,0.9414681196212769
S_07_05_16_DSC00487.JPG,3132.413818359375,3287.145263671875,3168.93212890625,3328.791748046875,1,0.9309948682785034
S_07_05_16_DSC00487.JPG,3670.935302734375,3373.1904296875,3698.069091796875,3438.54150390625,1,0.9391583204269409
S_07_05_16_DSC00487.JPG,4444.5498046875,3344.060791015625,4482.93115234375,3418.7568359375,1,0.9490534067153931
S_07_05_16_DSC00487.JPG,4051.77001953125,3583.626953125,4077.805419921875,3644.9677734375,1,0.9647226929664612
S_07_05_16_DSC00488.JPG,5603.6474609375,2814.25439453125,5631.9287109375,2855.369873046875,3,0.46606090664863586
S_07_05_16_DSC00488.JPG,5350.5517578125,3358.83056640625,5417.72802734375,3417.204345703125,1,0.9328386783599854
S_07_05_16_DSC00489.JPG,428.89642333984375,511.94781494140625,487.82891845703125,546.34619140625,1,0.9587972164154053
S_07_05_16_DSC00490.JPG,2216.42822265625,184.92434692382812,2248.926513671875,245.33709716796875,1,0.9340437650680542
S_07_05_16_DSC00490.JPG,3421.052001953125,-0.02677154541015625,3477.853759765625,32.86640167236328,1,0.9499488472938538
S_07_05_16_DSC00490.JPG,3330.025634765625,100.59169006347656,3370.136962890625,139.45343017578125,1,0.9247186183929443
S_07_05_16_DSC00490.JPG,3791.213134765625,274.1016845703125,3844.083984375,306.2603759765625,1,0.8639850616455078
S_07_05_16_DSC00490.JPG,2231.56884765625,604.346923828125,2280.81005859375,647.5641479492188,1,0.9458360075950623
S_07_05_16_DSC00490.JPG,3502.87109375,864.6837158203125,3539.649169921875,922.3458251953125,1,0.9563350677490234
S_07_05_16_DSC00490.JPG,3084.37255859375,601.8952026367188,3123.76416015625,663.4125366210938,1,0.9575561881065369
S_07_05_16_DSC00490.JPG,3362.052734375,663.85546875,3394.9853515625,722.6783447265625,1,0.909653902053833
S_07_05_16_DSC00490.JPG,4122.849609375,990.862548828125,4179.29541015625,1024.124755859375,1,0.9591408967971802
S_07_05_16_DSC00490.JPG,934.5516357421875,1280.77197265625,987.121826171875,1328.8624267578125,1,0.9599506258964539
S_07_05_16_DSC00490.JPG,3874.478759765625,1141.982421875,3932.896484375,1181.0186767578125,1,0.9593151807785034
S_07_05_16_DSC00490.JPG,5049.0380859375,1081.14599609375,5092.42822265625,1117.2310791015625,1,0.9293866753578186
S_07_05_16_DSC00490.JPG,5122.97900390625,1093.787841796875,5171.06005859375,1143.074951171875,1,0.9542664289474487
S_07_05_16_DSC00490.JPG,5240.71435546875,1397.9002685546875,5296.93994140625,1427.190185546875,1,0.9303138852119446
S_07_05_16_DSC00490.JPG,158.06336975097656,1626.77685546875,237.0199737548828,1684.5062255859375,1,0.9540660977363586
S_07_05_16_DSC00490.JPG,298.2318420410156,1602.5570068359375,347.6006774902344,1660.613525390625,1,0.957873523235321
S_07_05_16_DSC00490.JPG,871.6387939453125,1602.43115234375,917.6619873046875,1643.666259765625,1,0.9335371255874634
S_07_05_16_DSC00490.JPG,2789.023681640625,1535.9666748046875,2859.965087890625,1564.40380859375,1,0.9594621062278748
S_07_05_16_DSC00490.JPG,222.21365356445312,2848.633544921875,283.8873596191406,2896.584228515625,1,0.9319827556610107
S_07_05_16_DSC00490.JPG,5134.3115234375,3257.9501953125,5191.01611328125,3326.626220703125,1,0.9664484262466431
S_07_05_16_DSC00491.JPG,5238.41845703125,200.80471801757812,5289.3115234375,261.1531677246094,1,0.9426741003990173
S_07_05_16_DSC00491.JPG,5289.27783203125,385.4090576171875,5330.94384765625,425.4852294921875,1,0.9445868730545044
S_07_05_16_DSC00491.JPG,562.697265625,541.8522338867188,627.0665283203125,581.6524047851562,1,0.9578772187232971
S_07_05_16_DSC00491.JPG,4712.83642578125,749.8125,4746.96435546875,814.8734741210938,1,0.948113203048706
S_07_05_16_DSC00491.JPG,4163.7783203125,1136.40625,4202.3359375,1196.115966796875,1,0.9645115733146667
S_07_05_16_DSC00491.JPG,5355.03466796875,1486.6956787109375,5425.57568359375,1522.2486572265625,1,0.9393815994262695
S_07_05_16_DSC00491.JPG,1090.14501953125,1618.001708984375,1128.6783447265625,1680.8128662109375,1,0.9343319535255432
S_07_05_16_DSC00491.JPG,1105.3526611328125,1535.623779296875,1152.390869140625,1609.683349609375,1,0.9184890389442444
S_07_05_16_DSC00491.JPG,4607.9326171875,1678.11376953125,4627.84033203125,1721.7332763671875,1,0.8566713333129883
S_07_05_16_DSC00491.JPG,1840.6568603515625,2093.98974609375,1876.4052734375,2143.18017578125,1,0.956803023815155
S_07_05_16_DSC00491.JPG,1730.9085693359375,2322.740234375,1768.7008056640625,2381.994140625,1,0.9372307658195496
S_07_05_16_DSC00491.JPG,2908.158447265625,2048.17822265625,2965.4951171875,2073.73681640625,1,0.951394259929657
S_07_05_16_DSC00491.JPG,2831.749267578125,2169.52880859375,2867.095458984375,2204.44580078125,1,0.934881329536438
S_07_05_16_DSC00491.JPG,3304.783203125,2332.76318359375,3360.40087890625,2360.244140625,1,0.9292752742767334
S_07_05_16_DSC00491.JPG,1796.212890625,2762.596923828125,1847.029296875,2806.0830078125,1,0.9273024797439575
S_07_05_16_DSC00491.JPG,2636.236572265625,2719.941650390625,2683.60009765625,2784.5029296875,1,0.9603704214096069
S_07_05_16_DSC00491.JPG,2917.5947265625,2764.498779296875,2960.79345703125,2822.65234375,1,0.9467610716819763
S_07_05_16_DSC00491.JPG,3081.375732421875,2961.06201171875,3116.024658203125,3033.639892578125,1,0.9528062343597412
S_07_05_16_DSC00491.JPG,607.40673828125,3521.18505859375,660.53271484375,3583.7353515625,1,0.96364825963974
S_07_05_16_DSC00491.JPG,3451.8701171875,3116.195556640625,3497.255615234375,3186.39599609375,1,0.9629924297332764
S_07_05_16_DSC00491.JPG,3711.23583984375,3071.93310546875,3761.97705078125,3097.883544921875,1,0.9456231594085693
S_07_05_16_DSC00491.JPG,4690.80078125,3085.021240234375,4739.853515625,3164.14013671875,1,0.9683788418769836
S_07_05_16_DSC00491.JPG,4622.2607421875,3075.263671875,4662.13330078125,3125.1455078125,1,0.9434828758239746
S_07_05_16_DSC00491.JPG,4843.15625,3390.42529296875,4889.62158203125,3427.23486328125,1,0.9227365255355835
S_07_05_16_DSC00491.JPG,-0.14661407470703125,3921.880859375,71.30332946777344,3961.01025390625,1,0.9534235000610352
S_07_05_16_DSC00491.JPG,573.3832397460938,3860.41552734375,625.3463134765625,3913.1669921875,1,0.958713710308075
S_07_05_16_DSC00491.JPG,2450.94970703125,3679.271240234375,2523.484375,3719.71826171875,1,0.966478168964386
S_07_05_16_DSC00492.JPG,17.215667724609375,1234.9490966796875,100.81314849853516,1264.9232177734375,1,0.9514625668525696
S_07_05_16_DSC00492.JPG,5922.505859375,1127.041015625,5984.06689453125,1197.2138671875,1,0.9307810068130493
S_07_05_16_DSC00492.JPG,320.2386169433594,2637.662353515625,364.7875671386719,2704.295654296875,1,0.9312773942947388
S_07_05_16_DSC00492.JPG,4947.5986328125,2885.3203125,5004.65771484375,2954.061767578125,1,0.95377516746521
S_07_05_16_DSC00492.JPG,4990.87109375,2566.4033203125,5042.95556640625,2626.7177734375,1,0.957038164138794
S_07_05_16_DSC00492.JPG,4366.9296875,3375.732666015625,4400.2021484375,3461.567138671875,1,0.9386003017425537
S_07_05_16_DSC00492.JPG,4968.01953125,3088.068115234375,5032.0380859375,3117.1650390625,1,0.9176563620567322
S_07_05_16_DSC00492.JPG,611.0489501953125,3647.889892578125,661.75,3726.851318359375,1,0.9656480550765991
S_07_05_16_DSC00492.JPG,579.2952270507812,3733.84765625,622.17431640625,3811.56884765625,1,0.9536859393119812
S_07_05_16_DSC00492.JPG,3752.386962890625,3713.9462890625,3796.580322265625,3794.66650390625,1,0.9531644582748413
S_07_05_16_DSC00493.JPG,5384.9775390625,360.0985412597656,5443.64453125,423.7575988769531,1,0.9542679786682129
S_07_05_16_DSC00493.JPG,5302.0380859375,209.5096435546875,5341.8046875,279.71295166015625,1,0.9464210867881775
S_07_05_16_DSC00493.JPG,5295.8974609375,974.3466186523438,5336.45751953125,1024.224365234375,1,0.9464241862297058
S_07_05_16_DSC00493.JPG,5584.56298828125,1024.157470703125,5630.09130859375,1077.3658447265625,1,0.9603548049926758
S_07_05_16_DSC00493.JPG,5425.40185546875,1180.4476318359375,5484.109375,1243.6484375,1,0.9543895721435547
S_07_05_16_DSC00493.JPG,5436.75048828125,1282.5640869140625,5519.68896484375,1316.3365478515625,1,0.936347484588623
S_07_05_16_DSC00493.JPG,4489.0888671875,3873.013427734375,4533.2421875,3944.6416015625,1,0.9553277492523193
S_07_05_16_DSC00494.JPG,5422.38916015625,2974.6064453125,5485.3876953125,3051.024169921875,1,0.9686956405639648
S_07_05_16_DSC00494.JPG,5333.29931640625,2816.2919921875,5377.927734375,2896.197021484375,1,0.9506934285163879
S_07_05_16_DSC00494.JPG,5512.5322265625,3923.57861328125,5583.90673828125,3958.581298828125,1,0.9365621209144592
S_07_05_16_DSC00494.JPG,5494.3828125,3810.625,5533.3701171875,3871.828857421875,1,0.9306047558784485
S_07_05_16_DSC00494.JPG,5343.02685546875,3583.856689453125,5375.47802734375,3658.549072265625,1,0.9380987882614136
S_07_05_16_DSC00495.JPG,859.0390625,1169.518310546875,903.0200805664062,1233.9283447265625,1,0.9572048187255859
S_07_05_16_DSC00496.JPG,2995.45947265625,2462.619873046875,3024.37939453125,2537.322998046875,1,0.9597086310386658
S_07_05_16_DSC00496.JPG,3110.946044921875,2426.242431640625,3158.248291015625,2492.806396484375,1,0.9511591196060181
S_07_05_16_DSC00496.JPG,3210.3623046875,2570.53564453125,3265.847900390625,2639.186279296875,1,0.9578426480293274
S_07_05_16_DSC00496.JPG,457.526123046875,3878.841796875,503.849365234375,3980.642578125,1,0.9486091136932373
S_07_05_16_DSC00498.JPG,3935.737060546875,168.28634643554688,3965.423828125,214.69296264648438,1,0.9279099106788635
S_07_05_16_DSC00498.JPG,3932.2255859375,230.9896240234375,3966.056640625,291.755126953125,1,0.9324528574943542
S_07_05_16_DSC00499.JPG,798.220458984375,786.9398803710938,849.9898681640625,833.8961181640625,1,0.9453270435333252
S_07_05_16_DSC00499.JPG,1053.7523193359375,617.5911254882812,1111.6533203125,651.5360107421875,1,0.9534156918525696
S_07_05_16_DSC00499.JPG,2819.426513671875,813.274169921875,2863.707275390625,866.5482177734375,1,0.9446718692779541
S_07_05_16_DSC00499.JPG,3807.4560546875,2328.34228515625,3835.77099609375,2374.044677734375,1,0.9137156009674072
S_07_05_16_DSC00499.JPG,3810.807861328125,2389.62451171875,3848.0927734375,2451.43896484375,1,0.9241774678230286
S_07_05_16_DSC00500.JPG,873.5714111328125,2633.42822265625,934.6820068359375,2663.06884765625,1,0.9538593292236328
S_07_05_16_DSC00500.JPG,597.7552490234375,2766.349609375,647.2532958984375,2810.551513671875,1,0.8947650790214539
S_07_05_16_DSC00500.JPG,2631.79736328125,3135.502197265625,2672.770263671875,3193.861328125,1,0.960104763507843
S_07_05_16_DSC00501.JPG,4882.51220703125,1475.04443359375,4937.52880859375,1514.6180419921875,1,0.9372072219848633
S_07_05_16_DSC00501.JPG,4839.34912109375,1467.249267578125,4874.97265625,1517.4798583984375,1,0.9298084378242493
S_07_05_16_DSC00502.JPG,2220.868896484375,1922.935791015625,2277.16845703125,1953.87744140625,1,0.9462558031082153
S_07_05_16_DSC00502.JPG,2076.973388671875,1865.31982421875,2110.51025390625,1926.593505859375,1,0.9364388585090637
S_07_05_16_DSC00502.JPG,2140.845947265625,1736.2828369140625,2185.947021484375,1797.247802734375,1,0.9388523101806641
S_07_05_16_DSC00502.JPG,2048.1494140625,1848.6412353515625,2079.666748046875,1893.3399658203125,1,0.9159243702888489
S_07_05_16_DSC00502.JPG,1978.632568359375,2170.113525390625,2032.9951171875,2198.06689453125,1,0.9540091156959534
S_07_05_16_DSC00502.JPG,2003.944091796875,2188.64599609375,2046.565185546875,2223.094482421875,1,0.93854159116745
S_07_05_16_DSC00502.JPG,4608.0078125,2295.54638671875,4655.30322265625,2350.99462890625,1,0.9453287124633789
