,images,labels,scores,dscores,x,y,count_1,count_2,count_3,count_4,count_5,count_6
514,S_07_05_16_DSC00404.JPG,1,0.978287637233734,0.243468463420868,2118,3652,74,0,2,1,1,0
515,S_07_05_16_DSC00404.JPG,1,0.998444139957428,0.302007675170898,2222,3690,74,0,2,1,1,0
516,S_07_05_16_DSC00404.JPG,1,0.997610688209534,0.231328904628754,2272,3698,74,0,2,1,1,0
517,S_07_05_16_DSC00404.JPG,3,0.983074247837067,0.158717378973961,5924,3714,74,0,2,1,1,0
518,S_07_05_16_DSC00404.JPG,1,0.962963700294495,0.259984910488129,1446,3784,74,0,2,1,1,0
519,S_07_05_16_DSC00404.JPG,1,0.999720752239227,0.154263660311699,4570,3812,74,0,2,1,1,0
520,S_07_05_16_DSC00404.JPG,1,0.999720752239227,0.214906916022301,4548,3826,74,0,2,1,1,0
521,S_07_05_16_DSC00405.JPG,1,0.997686266899109,0.2612544298172,5138,2524,24,0,1,0,0,0
522,S_07_05_16_DSC00405.JPG,1,0.999533653259277,0.300316274166107,5306,2552,24,0,1,0,0,0
523,S_07_05_16_DSC00405.JPG,1,0.990574538707733,0.130261391401291,5600,2602,24,0,1,0,0,0
524,S_07_05_16_DSC00405.JPG,1,0.999930500984192,0.234600022435188,5320,2606,24,0,1,0,0,0
525,S_07_05_16_DSC00405.JPG,1,0.990574538707733,0.131549149751663,5600,2606,24,0,1,0,0,0
526,S_07_05_16_DSC00405.JPG,1,0.990574538707733,0.117648676037788,5600,2610,24,0,1,0,0,0
527,S_07_05_16_DSC00405.JPG,1,0.995395243167877,0.149400740861893,5790,2724,24,0,1,0,0,0
528,S_07_05_16_DSC00405.JPG,3,0.0645455569028854,0.123506009578705,5136,3212,24,0,1,0,0,0
529,S_07_05_16_DSC00405.JPG,1,0.977254390716553,0.181100487709045,3014,3544,24,0,1,0,0,0
530,S_07_05_16_DSC00405.JPG,1,0.986679613590241,0.246494680643082,3522,3568,24,0,1,0,0,0
531,S_07_05_16_DSC00405.JPG,1,0.997605443000794,0.266673684120178,2912,3578,24,0,1,0,0,0
532,S_07_05_16_DSC00405.JPG,1,0.997822761535645,0.262561559677124,3020,3594,24,0,1,0,0,0
533,S_07_05_16_DSC00405.JPG,1,0.998429358005524,0.308388531208038,3722,3612,24,0,1,0,0,0
534,S_07_05_16_DSC00405.JPG,1,0.998078942298889,0.278652191162109,2896,3614,24,0,1,0,0,0
535,S_07_05_16_DSC00405.JPG,1,0.99964189529419,0.23415932059288,3666,3614,24,0,1,0,0,0
536,S_07_05_16_DSC00405.JPG,1,0.501302361488342,0.334899216890335,2774,3634,24,0,1,0,0,0
537,S_07_05_16_DSC00405.JPG,1,0.998156368732452,0.222272753715515,3394,3648,24,0,1,0,0,0
538,S_07_05_16_DSC00405.JPG,1,0.999174654483795,0.239909172058105,3576,3676,24,0,1,0,0,0
539,S_07_05_16_DSC00405.JPG,1,0.996428787708283,0.153036430478096,3870,3704,24,0,1,0,0,0
540,S_07_05_16_DSC00405.JPG,1,0.996428787708283,0.133978694677353,3870,3710,24,0,1,0,0,0
541,S_07_05_16_DSC00405.JPG,1,0.112470522522926,0.225681304931641,1800,3886,24,0,1,0,0,0
542,S_07_05_16_DSC00405.JPG,1,0.999677538871765,0.265212297439575,2656,3958,24,0,1,0,0,0
543,S_07_05_16_DSC00405.JPG,1,0.998337268829346,0.174566939473152,4076,3964,24,0,1,0,0,0
544,S_07_05_16_DSC00405.JPG,1,0.975306332111359,0.279888153076172,4782,3980,24,0,1,0,0,0
545,S_07_05_16_DSC00405.JPG,1,0.99982625246048,0.143636867403984,2632,3988,24,0,1,0,0,0
546,S_07_05_16_DSC00411.JPG,3,0.999220371246338,0.250279545783997,1232,752,0,0,4,1,0,0
547,S_07_05_16_DSC00411.JPG,3,0.998835146427155,0.320910751819611,1224,872,0,0,4,1,0,0
548,S_07_05_16_DSC00411.JPG,3,0.997937321662903,0.27420300245285,1178,932,0,0,4,1,0,0
549,S_07_05_16_DSC00411.JPG,3,0.994438767433167,0.281653046607971,1166,1068,0,0,4,1,0,0
550,S_07_05_16_DSC00411.JPG,4,0.693916141986847,0.103847593069077,2682,3248,0,0,4,1,0,0
551,S_07_05_16_DSC00412.JPG,3,0.999904155731201,0.342548429965973,1588,2328,0,0,4,0,0,0
552,S_07_05_16_DSC00412.JPG,3,0.993832349777222,0.276537001132965,1592,2450,0,0,4,0,0,0
553,S_07_05_16_DSC00412.JPG,3,0.998428106307983,0.229712247848511,1546,2506,0,0,4,0,0,0
554,S_07_05_16_DSC00412.JPG,3,0.998783051967621,0.2387775182724,1542,2638,0,0,4,0,0,0
555,S_07_05_16_DSC00414.JPG,3,0.988223493099213,0.318438768386841,4708,80,1,0,10,1,0,0
556,S_07_05_16_DSC00414.JPG,3,0.988799035549164,0.341192573308945,2498,420,1,0,10,1,0,0
557,S_07_05_16_DSC00414.JPG,1,0.787857532501221,0.311790823936462,5032,626,1,0,10,1,0,0
558,S_07_05_16_DSC00414.JPG,3,0.99934846162796,0.311294198036194,5170,630,1,0,10,1,0,0
559,S_07_05_16_DSC00414.JPG,3,0.998342394828796,0.272520780563355,5240,782,1,0,10,1,0,0
560,S_07_05_16_DSC00414.JPG,3,0.997294247150421,0.255964815616608,5678,828,1,0,10,1,0,0
561,S_07_05_16_DSC00414.JPG,3,0.893934786319733,0.263394087553024,5156,898,1,0,10,1,0,0
562,S_07_05_16_DSC00414.JPG,3,0.999258816242218,0.350769996643066,2294,930,1,0,10,1,0,0
563,S_07_05_16_DSC00414.JPG,3,0.989903807640076,0.193645730614662,5282,1088,1,0,10,1,0,0
564,S_07_05_16_DSC00414.JPG,4,0.987354815006256,0.25647360086441,2006,1368,1,0,10,1,0,0
565,S_07_05_16_DSC00414.JPG,3,0.979622542858124,0.361085116863251,2496,3162,1,0,10,1,0,0
566,S_07_05_16_DSC00414.JPG,3,0.986461460590363,0.255634337663651,1820,3374,1,0,10,1,0,0
567,S_07_05_16_DSC00415.JPG,3,0.999024748802185,0.256912261247635,3506,232,1,0,32,0,0,0
568,S_07_05_16_DSC00415.JPG,3,0.999932646751404,0.259064584970474,4006,298,1,0,32,0,0,0
569,S_07_05_16_DSC00415.JPG,3,0.997828900814056,0.291183441877365,3226,332,1,0,32,0,0,0
570,S_07_05_16_DSC00415.JPG,3,0.999301671981812,0.266952276229858,3730,486,1,0,32,0,0,0
571,S_07_05_16_DSC00415.JPG,3,0.949995219707489,0.177600607275963,4028,680,1,0,32,0,0,0
572,S_07_05_16_DSC00415.JPG,3,0.999858617782593,0.28086930513382,4116,754,1,0,32,0,0,0
573,S_07_05_16_DSC00415.JPG,3,0.999773323535919,0.323946416378021,4360,912,1,0,32,0,0,0
574,S_07_05_16_DSC00415.JPG,3,0.999422669410706,0.272249430418015,3752,920,1,0,32,0,0,0
575,S_07_05_16_DSC00415.JPG,3,0.985545098781586,0.240378379821777,3614,972,1,0,32,0,0,0
576,S_07_05_16_DSC00415.JPG,3,0.999899744987488,0.27349779009819,3462,1076,1,0,32,0,0,0
577,S_07_05_16_DSC00415.JPG,3,0.998688638210297,0.326125383377075,4070,1118,1,0,32,0,0,0
578,S_07_05_16_DSC00415.JPG,3,0.9994957447052,0.315022110939026,4442,1142,1,0,32,0,0,0
579,S_07_05_16_DSC00415.JPG,3,0.999551594257355,0.276292234659195,3948,1166,1,0,32,0,0,0
580,S_07_05_16_DSC00415.JPG,3,0.994597673416138,0.248379737138748,5056,1200,1,0,32,0,0,0
581,S_07_05_16_DSC00415.JPG,3,0.99943333864212,0.331868946552277,3300,1234,1,0,32,0,0,0
582,S_07_05_16_DSC00415.JPG,3,0.925454556941986,0.340572118759155,2894,1260,1,0,32,0,0,0
583,S_07_05_16_DSC00415.JPG,3,0.662648260593414,0.322165817022324,5116,1310,1,0,32,0,0,0
584,S_07_05_16_DSC00415.JPG,3,0.998980939388275,0.291880369186401,5100,1422,1,0,32,0,0,0
585,S_07_05_16_DSC00415.JPG,3,0.644590377807617,0.300699532032013,2930,1510,1,0,32,0,0,0
586,S_07_05_16_DSC00415.JPG,3,0.991304874420166,0.284209460020065,5092,1664,1,0,32,0,0,0
587,S_07_05_16_DSC00415.JPG,3,0.999624013900757,0.311703681945801,5016,1736,1,0,32,0,0,0
588,S_07_05_16_DSC00415.JPG,3,0.991584420204163,0.226521462202072,3780,1770,1,0,32,0,0,0
589,S_07_05_16_DSC00415.JPG,3,0.999021530151367,0.295102179050446,2934,1858,1,0,32,0,0,0
590,S_07_05_16_DSC00415.JPG,3,0.993630707263947,0.351523965597153,5176,1968,1,0,32,0,0,0
591,S_07_05_16_DSC00415.JPG,3,0.999416470527649,0.298787355422974,5034,2038,1,0,32,0,0,0
592,S_07_05_16_DSC00415.JPG,3,0.998714208602905,0.232961878180504,5048,2142,1,0,32,0,0,0
593,S_07_05_16_DSC00415.JPG,1,0.684736013412476,0.219890743494034,5290,2696,1,0,32,0,0,0
594,S_07_05_16_DSC00415.JPG,3,0.974390864372253,0.269004344940186,5412,2706,1,0,32,0,0,0
595,S_07_05_16_DSC00415.JPG,3,0.959926187992096,0.296137809753418,5470,2846,1,0,32,0,0,0
596,S_07_05_16_DSC00415.JPG,3,0.999903678894043,0.301581561565399,2644,2882,1,0,32,0,0,0
597,S_07_05_16_DSC00415.JPG,3,0.990171611309052,0.260321497917175,5390,2900,1,0,32,0,0,0
598,S_07_05_16_DSC00415.JPG,3,0.992159128189087,0.207842543721199,5900,2918,1,0,32,0,0,0
599,S_07_05_16_DSC00415.JPG,3,0.994816601276398,0.285530179738998,5510,3132,1,0,32,0,0,0
600,S_07_05_16_DSC00416.JPG,3,0.999850392341614,0.279073983430862,3930,2052,2,0,24,0,0,0
601,S_07_05_16_DSC00416.JPG,3,0.940122604370117,0.21409960091114,3652,2122,2,0,24,0,0,0
602,S_07_05_16_DSC00416.JPG,3,0.969850778579712,0.318370312452316,4124,2296,2,0,24,0,0,0
603,S_07_05_16_DSC00416.JPG,3,0.999716937541962,0.312959849834442,4336,2356,2,0,24,0,0,0
604,S_07_05_16_DSC00416.JPG,3,0.994658648967743,0.279182314872742,4402,2500,2,0,24,0,0,0
605,S_07_05_16_DSC00416.JPG,3,0.990012884140015,0.253168761730194,4468,2558,2,0,24,0,0,0
606,S_07_05_16_DSC00416.JPG,1,0.980838775634766,0.292209416627884,4112,2686,2,0,24,0,0,0
607,S_07_05_16_DSC00416.JPG,3,0.995135366916657,0.197438791394234,4690,2710,2,0,24,0,0,0
608,S_07_05_16_DSC00416.JPG,3,0.989709198474884,0.287035524845123,4462,2712,2,0,24,0,0,0
609,S_07_05_16_DSC00416.JPG,3,0.999487400054932,0.296057641506195,3980,2730,2,0,24,0,0,0
610,S_07_05_16_DSC00416.JPG,3,0.740506410598755,0.260067462921143,4238,2732,2,0,24,0,0,0
611,S_07_05_16_DSC00416.JPG,3,0.629415392875671,0.279668718576431,3830,2810,2,0,24,0,0,0
612,S_07_05_16_DSC00416.JPG,3,0.999819457530975,0.260160237550736,4280,2918,2,0,24,0,0,0
613,S_07_05_16_DSC00416.JPG,3,0.850038051605225,0.17353966832161,3678,2934,2,0,24,0,0,0
614,S_07_05_16_DSC00416.JPG,3,0.994628727436066,0.259643882513046,3278,2940,2,0,24,0,0,0
615,S_07_05_16_DSC00416.JPG,3,0.998952388763428,0.296594321727753,5334,3014,2,0,24,0,0,0
616,S_07_05_16_DSC00416.JPG,3,0.998106002807617,0.263358384370804,3490,3106,2,0,24,0,0,0
617,S_07_05_16_DSC00416.JPG,1,0.862575948238373,0.338076382875443,3362,3108,2,0,24,0,0,0
618,S_07_05_16_DSC00416.JPG,3,0.596975862979889,0.219019293785095,3980,3112,2,0,24,0,0,0
619,S_07_05_16_DSC00416.JPG,3,0.997675716876984,0.291162729263306,5378,3118,2,0,24,0,0,0
620,S_07_05_16_DSC00416.JPG,3,0.992909491062164,0.245726436376572,5354,3212,2,0,24,0,0,0
621,S_07_05_16_DSC00416.JPG,3,0.937196612358093,0.244315817952156,5328,3424,2,0,24,0,0,0
622,S_07_05_16_DSC00416.JPG,3,0.967552423477173,0.239299669861794,5246,3484,2,0,24,0,0,0
623,S_07_05_16_DSC00416.JPG,3,0.970106601715088,0.215223297476769,5544,3676,2,0,24,0,0,0
624,S_07_05_16_DSC00416.JPG,3,0.844248712062836,0.278125643730164,5238,3754,2,0,24,0,0,0
625,S_07_05_16_DSC00416.JPG,3,0.906252443790436,0.309351474046707,5378,3776,2,0,24,0,0,0
626,S_07_05_16_DSC00421.JPG,4,0.999232769012451,0.29696124792099,2086,900,1,0,0,4,0,0
627,S_07_05_16_DSC00421.JPG,4,0.902698636054993,0.203252822160721,1980,974,1,0,0,4,0,0
628,S_07_05_16_DSC00421.JPG,4,0.776944398880005,0.14151194691658,2030,996,1,0,0,4,0,0
629,S_07_05_16_DSC00421.JPG,4,0.77425354719162,0.139095649123192,1964,1118,1,0,0,4,0,0
630,S_07_05_16_DSC00421.JPG,1,0.991102457046509,0.244808360934258,2274,1790,1,0,0,4,0,0
631,S_07_05_16_DSC00422.JPG,4,0.999604165554047,0.313929975032806,2410,2638,1,0,0,3,0,0
632,S_07_05_16_DSC00422.JPG,4,0.739056587219238,0.150687575340271,2318,2702,1,0,0,3,0,0
633,S_07_05_16_DSC00422.JPG,4,0.736420631408691,0.184287652373314,2382,2736,1,0,0,3,0,0
634,S_07_05_16_DSC00422.JPG,1,0.978704810142517,0.233693614602089,2650,3558,1,0,0,3,0,0
636,S_07_05_16_DSC00424.JPG,3,0.120586104691029,0.102426916360855,2520,3316,0,2,1,0,0,0
637,S_07_05_16_DSC00424.JPG,2,0.00180250674020499,0.0714162960648537,370,3478,0,2,1,0,0,0
638,S_07_05_16_DSC00424.JPG,2,0.124591484665871,0.172401934862137,1310,3968,0,2,1,0,0,0
639,S_07_05_16_DSC00436.JPG,4,0.998695552349091,0.225525245070457,5278,68,0,0,0,1,0,0
640,S_07_05_16_DSC00437.JPG,4,0.973428785800934,0.179848343133926,5890,2326,0,0,0,1,0,0
641,S_07_05_16_DSC00453.JPG,1,0.989603340625763,0.30547308921814,5678,330,9,0,0,0,0,0
642,S_07_05_16_DSC00453.JPG,1,0.999729096889496,0.291906416416168,3814,458,9,0,0,0,0,0
643,S_07_05_16_DSC00453.JPG,1,0.987874448299408,0.305724859237671,5304,644,9,0,0,0,0,0
644,S_07_05_16_DSC00453.JPG,1,0.334855198860168,0.15980863571167,5296,764,9,0,0,0,0,0
645,S_07_05_16_DSC00453.JPG,1,0.995889723300934,0.270956426858902,5208,996,9,0,0,0,0,0
646,S_07_05_16_DSC00453.JPG,1,0.994969666004181,0.252561777830124,4870,1928,9,0,0,0,0,0
647,S_07_05_16_DSC00453.JPG,1,0.994969666004181,0.166532814502716,4884,1936,9,0,0,0,0,0
648,S_07_05_16_DSC00453.JPG,1,0.991719722747803,0.275985032320023,5418,2184,9,0,0,0,0,0
649,S_07_05_16_DSC00453.JPG,1,0.916880071163178,0.214038535952568,5446,2228,9,0,0,0,0,0
650,S_07_05_16_DSC00454.JPG,4,0.996912360191345,0.302078545093536,2234,772,9,0,2,3,0,0
651,S_07_05_16_DSC00454.JPG,4,0.996912360191345,0.124186649918556,2224,784,9,0,2,3,0,0
652,S_07_05_16_DSC00454.JPG,4,0.996912360191345,0.11870438605547,2226,790,9,0,2,3,0,0
653,S_07_05_16_DSC00454.JPG,1,0.726806879043579,0.245798110961914,3106,1290,9,0,2,3,0,0
654,S_07_05_16_DSC00454.JPG,1,0.998007118701935,0.342468202114105,5274,1714,9,0,2,3,0,0
655,S_07_05_16_DSC00454.JPG,1,0.976128339767456,0.141019597649574,5302,1732,9,0,2,3,0,0
656,S_07_05_16_DSC00454.JPG,1,0.986400008201599,0.354889899492264,5200,2244,9,0,2,3,0,0
657,S_07_05_16_DSC00454.JPG,3,0.961462557315826,0.267240285873413,4774,2324,9,0,2,3,0,0
658,S_07_05_16_DSC00454.JPG,1,0.933413743972778,0.32634225487709,5022,2538,9,0,2,3,0,0
659,S_07_05_16_DSC00454.JPG,1,0.745867371559143,0.278509646654129,3328,2662,9,0,2,3,0,0
660,S_07_05_16_DSC00454.JPG,3,0.141836374998093,0.126037284731865,5306,3062,9,0,2,3,0,0
661,S_07_05_16_DSC00454.JPG,1,0.941732466220856,0.30362594127655,3852,3380,9,0,2,3,0,0
662,S_07_05_16_DSC00454.JPG,1,0.992403149604797,0.222043305635452,5196,3582,9,0,2,3,0,0
663,S_07_05_16_DSC00454.JPG,1,0.985039830207825,0.243148118257523,3002,3970,9,0,2,3,0,0
664,S_07_05_16_DSC00459.JPG,4,0.994070470333099,0.207321137189865,1190,140,0,0,0,4,0,0
665,S_07_05_16_DSC00459.JPG,4,0.983601748943329,0.143285810947418,1060,346,0,0,0,4,0,0
666,S_07_05_16_DSC00459.JPG,4,0.506784975528717,0.263935297727585,4438,364,0,0,0,4,0,0
667,S_07_05_16_DSC00459.JPG,4,0.917047321796417,0.281018018722534,1318,3484,0,0,0,4,0,0
668,S_07_05_16_DSC00460.JPG,4,0.610377132892609,0.335011303424835,914,1838,1,0,0,3,0,0
669,S_07_05_16_DSC00460.JPG,4,0.999459564685822,0.329769253730774,1078,2202,1,0,0,3,0,0
670,S_07_05_16_DSC00460.JPG,1,0.996630370616913,0.225870937108994,4234,2292,1,0,0,3,0,0
671,S_07_05_16_DSC00460.JPG,4,0.996432781219482,0.322673380374908,5218,2794,1,0,0,3,0,0
672,S_07_05_16_DSC00463.JPG,5,0.835188567638397,0.249642819166183,3840,26,3,0,0,0,1,1
673,S_07_05_16_DSC00463.JPG,1,0.999572813510895,0.080349937081337,4986,1056,3,0,0,0,1,1
674,S_07_05_16_DSC00463.JPG,1,0.999572813510895,0.120971485972404,4984,1060,3,0,0,0,1,1
675,S_07_05_16_DSC00463.JPG,1,0.999572813510895,0.178868800401688,4978,1066,3,0,0,0,1,1
676,S_07_05_16_DSC00463.JPG,6,0.00629768241196871,0.0985345393419266,3080,1548,3,0,0,0,1,1
677,S_07_05_16_DSC00464.JPG,1,0.999171018600464,0.22628678381443,4922,2856,1,0,0,0,0,0
678,S_07_05_16_DSC00481.JPG,1,0.999537229537964,0.304529011249542,2444,110,10,0,0,0,0,0
679,S_07_05_16_DSC00481.JPG,1,0.999528527259827,0.302001744508743,2394,114,10,0,0,0,0,0
680,S_07_05_16_DSC00481.JPG,1,0.999597609043121,0.306090027093887,3128,118,10,0,0,0,0,0
681,S_07_05_16_DSC00481.JPG,1,0.985789120197296,0.343873202800751,3246,122,10,0,0,0,0,0
682,S_07_05_16_DSC00481.JPG,1,0.94605165719986,0.254479229450226,2216,254,10,0,0,0,0,0
683,S_07_05_16_DSC00481.JPG,1,0.99912828207016,0.277144253253937,1680,286,10,0,0,0,0,0
684,S_07_05_16_DSC00481.JPG,1,0.759234964847565,0.355006664991379,2490,310,10,0,0,0,0,0
685,S_07_05_16_DSC00481.JPG,1,0.998989045619965,0.249403268098831,1026,552,10,0,0,0,0,0
686,S_07_05_16_DSC00481.JPG,1,0.998297870159149,0.270091533660889,84,1114,10,0,0,0,0,0
687,S_07_05_16_DSC00481.JPG,1,0.997219085693359,0.305159896612167,572,3458,10,0,0,0,0,0
688,S_07_05_16_DSC00482.JPG,1,0.997964382171631,0.278248995542526,840,102,12,0,1,0,0,0
689,S_07_05_16_DSC00482.JPG,1,0.321810454130173,0.199044167995453,328,376,12,0,1,0,0,0
690,S_07_05_16_DSC00482.JPG,1,0.999551236629486,0.269913792610168,3840,792,12,0,1,0,0,0
691,S_07_05_16_DSC00482.JPG,1,0.999966621398926,0.286625325679779,4090,1110,12,0,1,0,0,0
692,S_07_05_16_DSC00482.JPG,1,0.994397759437561,0.276781499385834,4226,1124,12,0,1,0,0,0
693,S_07_05_16_DSC00482.JPG,1,0.999871373176575,0.25006365776062,2344,1434,12,0,1,0,0,0
694,S_07_05_16_DSC00482.JPG,1,0.99991250038147,0.362457394599915,2194,1922,12,0,1,0,0,0
695,S_07_05_16_DSC00482.JPG,1,0.999634385108948,0.296721041202545,2140,1936,12,0,1,0,0,0
696,S_07_05_16_DSC00482.JPG,1,0.982748091220856,0.331355005502701,3000,2016,12,0,1,0,0,0
697,S_07_05_16_DSC00482.JPG,1,0.992763221263886,0.297957450151444,2878,2018,12,0,1,0,0,0
698,S_07_05_16_DSC00482.JPG,1,0.998545050621033,0.257642328739166,1426,2024,12,0,1,0,0,0
699,S_07_05_16_DSC00482.JPG,3,0.977254509925842,0.251078426837921,2230,2134,12,0,1,0,0,0
700,S_07_05_16_DSC00482.JPG,1,0.999208867549896,0.254267811775208,764,2258,12,0,1,0,0,0
701,S_07_05_16_DSC00483.JPG,1,0.992963790893555,0.233855873346329,3560,394,22,0,2,0,0,0
702,S_07_05_16_DSC00483.JPG,1,0.998323857784271,0.194147482514381,4062,710,22,0,2,0,0,0
703,S_07_05_16_DSC00483.JPG,1,0.998323857784271,0.147431880235672,4058,712,22,0,2,0,0,0
704,S_07_05_16_DSC00483.JPG,1,0.999619245529175,0.304738700389862,3820,744,22,0,2,0,0,0
705,S_07_05_16_DSC00483.JPG,1,0.999991416931152,0.314792335033417,3592,750,22,0,2,0,0,0
706,S_07_05_16_DSC00483.JPG,1,0.998656272888184,0.339745759963989,3938,764,22,0,2,0,0,0
707,S_07_05_16_DSC00483.JPG,1,0.999116122722626,0.215932250022888,3884,830,22,0,2,0,0,0
708,S_07_05_16_DSC00483.JPG,1,0.998807549476624,0.239312961697578,4946,942,22,0,2,0,0,0
709,S_07_05_16_DSC00483.JPG,1,0.999968647956848,0.29136735200882,3432,946,22,0,2,0,0,0
710,S_07_05_16_DSC00483.JPG,1,0.958597481250763,0.301233202219009,410,1528,22,0,2,0,0,0
711,S_07_05_16_DSC00483.JPG,1,0.999940276145935,0.326863646507263,228,1578,22,0,2,0,0,0
712,S_07_05_16_DSC00483.JPG,1,0.996761023998261,0.338111281394959,5678,1664,22,0,2,0,0,0
713,S_07_05_16_DSC00483.JPG,1,0.996745228767395,0.208121359348297,404,2168,22,0,2,0,0,0
714,S_07_05_16_DSC00483.JPG,1,0.998792886734009,0.288993746042252,5576,2250,22,0,2,0,0,0
715,S_07_05_16_DSC00483.JPG,1,0.99889612197876,0.248404324054718,3438,2680,22,0,2,0,0,0
716,S_07_05_16_DSC00483.JPG,1,0.998777687549591,0.309117347002029,3692,2958,22,0,2,0,0,0
717,S_07_05_16_DSC00483.JPG,1,0.996600091457367,0.228336095809937,3824,2964,22,0,2,0,0,0
718,S_07_05_16_DSC00483.JPG,1,0.999804437160492,0.262669533491135,2036,3364,22,0,2,0,0,0
719,S_07_05_16_DSC00483.JPG,1,0.999923348426819,0.270682752132416,1944,3812,22,0,2,0,0,0
720,S_07_05_16_DSC00483.JPG,1,0.999847173690796,0.31510204076767,1892,3852,22,0,2,0,0,0
721,S_07_05_16_DSC00483.JPG,1,0.997770190238953,0.281103938817978,2710,3852,22,0,2,0,0,0
722,S_07_05_16_DSC00483.JPG,1,0.999349057674408,0.241619572043419,2598,3870,22,0,2,0,0,0
723,S_07_05_16_DSC00483.JPG,3,0.980727314949036,0.170485988259316,1210,3954,22,0,2,0,0,0
724,S_07_05_16_DSC00483.JPG,3,0.962747514247894,0.245444789528847,1994,3988,22,0,2,0,0,0
725,S_07_05_16_DSC00484.JPG,1,0.998933851718903,0.125521540641785,1416,0,43,0,6,0,0,0
726,S_07_05_16_DSC00484.JPG,1,0.998933851718903,0.139472588896751,1420,0,43,0,6,0,0,0
727,S_07_05_16_DSC00484.JPG,1,0.998957276344299,0.211656779050827,1456,2,43,0,6,0,0,0
728,S_07_05_16_DSC00484.JPG,1,0.998933851718903,0.133063748478889,1412,4,43,0,6,0,0,0
729,S_07_05_16_DSC00484.JPG,1,0.99742066860199,0.266088634729385,2396,290,43,0,6,0,0,0
730,S_07_05_16_DSC00484.JPG,1,0.999760806560516,0.301951467990875,1128,528,43,0,6,0,0,0
731,S_07_05_16_DSC00484.JPG,1,0.999567210674286,0.135926812887192,1118,532,43,0,6,0,0,0
732,S_07_05_16_DSC00484.JPG,1,0.999923467636108,0.217261478304863,1148,804,43,0,6,0,0,0
733,S_07_05_16_DSC00484.JPG,3,0.615877687931061,0.249065965414047,1400,822,43,0,6,0,0,0
734,S_07_05_16_DSC00484.JPG,1,0.998822629451752,0.126989483833313,1516,858,43,0,6,0,0,0
735,S_07_05_16_DSC00484.JPG,1,0.999874234199524,0.136906892061234,1138,860,43,0,6,0,0,0
736,S_07_05_16_DSC00484.JPG,1,0.999987244606018,0.234407037496567,1512,864,43,0,6,0,0,0
737,S_07_05_16_DSC00484.JPG,1,0.999987125396729,0.252156019210815,1550,866,43,0,6,0,0,0
738,S_07_05_16_DSC00484.JPG,1,0.990793645381928,0.307111322879791,1534,942,43,0,6,0,0,0
739,S_07_05_16_DSC00484.JPG,1,0.999388456344605,0.273584604263306,1536,1012,43,0,6,0,0,0
740,S_07_05_16_DSC00484.JPG,1,0.776181519031525,0.259841471910477,1770,1116,43,0,6,0,0,0
741,S_07_05_16_DSC00484.JPG,3,0.947469174861908,0.253593742847443,748,1268,43,0,6,0,0,0
742,S_07_05_16_DSC00484.JPG,1,0.99992311000824,0.313376486301422,1864,1364,43,0,6,0,0,0
743,S_07_05_16_DSC00484.JPG,3,0.742023289203644,0.363612800836563,768,1386,43,0,6,0,0,0
744,S_07_05_16_DSC00484.JPG,1,0.999852299690247,0.268768399953842,1828,1390,43,0,6,0,0,0
745,S_07_05_16_DSC00484.JPG,1,0.99713408946991,0.34579074382782,5236,1390,43,0,6,0,0,0
746,S_07_05_16_DSC00484.JPG,1,0.715198576450348,0.18577316403389,5280,1686,43,0,6,0,0,0
747,S_07_05_16_DSC00484.JPG,1,0.999971151351929,0.223466172814369,1874,1808,43,0,6,0,0,0
748,S_07_05_16_DSC00484.JPG,1,0.999963879585266,0.24603371322155,1878,1834,43,0,6,0,0,0
749,S_07_05_16_DSC00484.JPG,1,0.985071659088135,0.320859372615814,4486,1868,43,0,6,0,0,0
750,S_07_05_16_DSC00484.JPG,1,0.998669505119324,0.158047527074814,828,1902,43,0,6,0,0,0
751,S_07_05_16_DSC00484.JPG,3,0.999311089515686,0.294433087110519,4750,2036,43,0,6,0,0,0
752,S_07_05_16_DSC00484.JPG,1,0.999997138977051,0.305758893489838,2392,2086,43,0,6,0,0,0
753,S_07_05_16_DSC00484.JPG,1,0.999995350837708,0.375013381242752,2344,2108,43,0,6,0,0,0
754,S_07_05_16_DSC00484.JPG,3,0.960628092288971,0.1650570333004,4906,2116,43,0,6,0,0,0
755,S_07_05_16_DSC00484.JPG,1,0.699586510658264,0.206275507807732,5074,2254,43,0,6,0,0,0
756,S_07_05_16_DSC00484.JPG,1,0.699586510658264,0.113418892025948,5082,2256,43,0,6,0,0,0
757,S_07_05_16_DSC00484.JPG,1,0.869448065757752,0.333895742893219,5038,2286,43,0,6,0,0,0
758,S_07_05_16_DSC00484.JPG,1,0.999937176704407,0.251620769500732,4248,2330,43,0,6,0,0,0
759,S_07_05_16_DSC00484.JPG,3,0.89291387796402,0.280059546232224,3616,2364,43,0,6,0,0,0
760,S_07_05_16_DSC00484.JPG,1,0.99301415681839,0.293923258781433,4496,2466,43,0,6,0,0,0
761,S_07_05_16_DSC00484.JPG,1,0.996941983699799,0.340782135725021,3140,2608,43,0,6,0,0,0
762,S_07_05_16_DSC00484.JPG,1,0.779991269111633,0.228590995073318,3190,2620,43,0,6,0,0,0
763,S_07_05_16_DSC00484.JPG,1,0.974015116691589,0.273657351732254,3204,2662,43,0,6,0,0,0
764,S_07_05_16_DSC00484.JPG,1,0.99943870306015,0.324560880661011,3474,2720,43,0,6,0,0,0
